1588,CHANJET INFORMATION TECH-H,1588,HKD
1589,CHINA LOGISTICS PROPERTY HOL,1589,HKD
159,BROCKMAN MINING LTD,159,HKD
1591,SHUN WO GROUP HOLDINGS LTD,1591,HKD
1592,ANCHORSTONE HOLDINGS LTD,1592,HKD
1596,HEBEI YICHEN INDUSTRIAL GR-H,1596,HKD
1598,CHINA 21ST CENTURY EDUCATION,1598,HKD
1599,BEIJING URBAN CONSTRUCTION-H,1599,HKD
16,SUN HUNG KAI PROPERTIES,16,HKD
160,HON KWOK LAND INVESTMENT,160,HKD
1600,CHINA TIAN LUN GAS HOLDINGS,1600,HKD
1606,CHINA DEVELOPMENT BANK FIN-H,1606,HKD
1608,VPOWER GROUP INTERNATIONAL H,1608,HKD
1609,CHONG KIN GROUP HOLDINGS LTD,1609,HKD
161,AVIC INTERNATIONAL HOLDING-H,161,HKD
1610,COFCO MEAT HOLDINGS LTD,1610,HKD
1611,HUOBI TECHNOLOGY HOLDINGS LT,1611,HKD
1612,VINCENT MEDICAL HOLDINGS LTD,1612,HKD
1613,SYNERTONE COMMUNICATION CORP,1613,HKD
1615,AB BUILDERS GROUP LTD,1615,HKD
1616,STARRISE MEDIA HOLDINGS LTD,1616,HKD
1617,NANFANG COMMUNICATION HOLDIN,1617,HKD
1618,METALLURGICAL CORP OF CHIN-H,1618,HKD
1619,TIANHE CHEMICALS GROUP LTD,1619,HKD
162,CENTURY GINWA RETAIL HOLDING,162,HKD
1620,CTEH INC,1620,HKD
1621,VICO INTERNATIONAL HOLDINGS,1621,HKD
1622,REDCO PROPERTIES GROUP LTD,1622,HKD
1623,HILONG HOLDING LTD,1623,HKD
1626,JIA YAO HOLDINGS LTD,1626,HKD
1627,ABLE ENGINEERING HOLDINGS LT,1627,HKD
1628,YUZHOU PROPERTIES CO,1628,HKD
1629,CHAMPION ALLIANCE INTERNATIO,1629,HKD
163,EMPEROR INTL HLDG LTD,163,HKD
1630,KIN SHING HOLDINGS LTD,1630,HKD
1631,REF HOLDINGS,1631,HKD
1632,MINSHANG CREATIVE TECHNOLOGY,1632,HKD
1633,SHEUNG YUE GROUP HOLDINGS LT,1633,HKD
1635,SHANGHAI DAZHONG PUBLIC UT-H,1635,HKD
1636,CHINA METAL RESOURCES UTILIZ,1636,HKD
1637,SH GROUP HOLDINGS LTD,1637,HKD
1638,KAISA GROUP HOLDINGS LTD,1638,HKD
1639,AKM INDUSTRIAL CO LTD,1639,HKD
164,CHINA BAOLI TECHNOLOGIES HOL,164,HKD
1640,RUICHENG CHINA MEDIA GROUP,1640,HKD
1647,GRANDSHORES TECHNOLOGY GROUP,1647,HKD
1649,INNER MONGOLIA ENERGY ENGI-H,1649,HKD
165,CHINA EVERBRIGHT LIMITED,165,HKD
1651,PRECISION TSUGAMI CHINA CORP,1651,HKD
1652,FUSEN PHARMACEUTICAL CO LTD,1652,HKD
1653,MOS HOUSE GROUP LTD,1653,HKD
1655,OKURA HOLDINGS LTD,1655,HKD
1656,ISDN HOLDINGS LTD,1656,HKD
1658,POSTAL SAVINGS BANK OF CHI-H,1658,HKD
1659,HAITIAN ENERGY INTERNATIONAL,1659,HKD
166,NEW TIMES ENERGY CORP LTD,166,HKD
1660,ZHAOBANGJI PROPERTIES HOLDIN,1660,HKD
1661,WISDOM SPORTS GROUP,1661,HKD
1662,YEE HOP HOLDINGS LTD,1662,HKD
1663,SINO HARBOUR HOLDINGS GROUP,1663,HKD
1665,PENTAMASTER INTERNATIONAL LT,1665,HKD
1666,TONG REN TANG TECHNOLOGIES-H,1666,HKD
1668,CHINA SOUTH CITY HOLDINGS,1668,HKD
1669,GLOBAL INTERNATIONAL CREDIT,1669,HKD
167,IDT INTERNATIONAL LIMITED,167,HKD
1671,TIANJIN TIANBAO ENERGY CO-H,1671,HKD
1672,ASCLETIS PHARMA INC,1672,HKD
1673,HUAZHANG TECHNOLOGY HOLDING,1673,HKD
1675,ASIAINFO TECHNOLOGIES LTD,1675,HKD
1676,CHINA SHENGHAI FOOD HOLDINGS,1676,HKD
1678,CHINA CREATIVE GLOBAL HOLDIN,1678,HKD
1679,RISECOMM GROUP HOLDINGS LTD,1679,HKD
168,TSINGTAO BREWERY CO LTD-H,168,HKD
1680,MACAU LEGEND DEVELOPMENT LTD,1680,HKD
1681,CONSUN PHARMACEUTICAL GROUP,1681,HKD
1682,HANG PIN LIVING TECHNOLOGY C,1682,HKD
1683,HOPE LIFE INTERNATIONAL HOLDIN,1683,HKD
1685,BOER POWER HOLDINGS LTD,1685,HKD
1686,SUNEVISION HOLDINGS,1686,HKD
1689,HUAXI HOLDINGS CO LTD,1689,HKD
169,WANDA HOTEL DEVELOPMENT CO L,169,HKD
1692,TOWN RAY HOLDINGS LTD,1692,HKD
1693,BGMC INTERNATIONAL LTD,1693,HKD
1695,S&amp;P INTERNATIONAL HOLDING LT,1695,HKD
1696,SISRAM MEDICAL LTD,1696,HKD
1697,SHANDONG INTERNATIONAL TRU-H,1697,HKD
1698,BOSHIWA INTERNATIONAL HOLDIN,1698,HKD
1699,CHINA PUTIAN FOOD HOLDINGS L,1699,HKD
17,NEW WORLD DEVELOPMENT,17,HKD
1700,SPRINGLAND INTERNATIONAL HOL,1700,HKD
1701,TU YI HOLDING CO LTD,1701,HKD
1702,DONGGUANG CHEMICAL LTD,1702,HKD
1703,PALACE BANQUET HOLDINGS LTD,1703,HKD
1705,B &amp; S INTERNATIONAL HOLDINGS,1705,HKD
1707,GEOTECH HOLDINGS LTD,1707,HKD
1708,NANJING SAMPLE TECHNOLOGY-H,1708,HKD
1709,SEASON PACIFIC HOLDINGS LTD,1709,HKD
171,SILVER GRANT INTL HOLDINGS,171,HKD
1710,TRIO INDUSTRIAL ELECTRONICS,1710,HKD
1711,ULFERTS INTERNATIONAL LTD,1711,HKD
1712,DRAGON MINING LTD,1712,HKD
1713,SICHUAN ENERGY INVESTMENT -H,1713,HKD
1715,MIJI INTERNATIONAL HOLDINGS,1715,HKD
1716,MOST KWAI CHUNG LTD,1716,HKD
1717,AUSNUTRIA DAIRY CORP LTD,1717,HKD
1718,WAN KEI GROUP HOLDINGS LTD,1718,HKD
1719,CHINA INFRASTRUCTURE &amp; LOGIS,1719,HKD
172,GOLDBOND GROUP HOLDINGS LTD,172,HKD
1720,PUTIAN COMMUNICATION GROUP L,1720,HKD
1721,FSM HOLDINGS LTD,1721,HKD
1722,KIN PANG HOLDINGS LTD,1722,HKD
1723,HK ASIA HOLDINGS LTD,1723,HKD
1725,ETERNITY TECHNOLOGYHOLDINGS,1725,HKD
1726,HKE HOLDINGS LTD,1726,HKD
1727,HEBEI CONSTRUCTION GROUP C-H,1727,HKD
1728,CHINA ZHENGTONG AUTO SERVICE,1728,HKD
1729,TIME INTERCONNECT TECHNOLOGY,1729,HKD
173,K WAH INTL HOLDINGS,173,HKD
1730,LHN LTD,1730,HKD
1731,PROSPEROUS INDUSTRIAL HOLDIN,1731,HKD
1732,XIANGXING INTERNATIONAL HOLD,1732,HKD
1733,E-COMMODITIES HOLDINGS LTD,1733,HKD
1735,WANG YANG HOLDINGS LTD,1735,HKD
1736,CHINA PARENTING NETWORK HOLD,1736,HKD
1738,FEISHANG ANTHRACITE RESOURCE,1738,HKD
1739,QEEKA HOME CAYMAN INC,1739,HKD
174,GEMINI INVESTMENTS HOLDINGS,174,HKD
1741,RI YING HOLDINGS LTD,1741,HKD
1742,HPC HOLDINGS LTD,1742,HKD
1743,ZHEJIANG CANGNAN-H,1743,HKD
1746,MAN SHUN GROUP HOLDINGS LTD,1746,HKD
1747,HOME CONTROL INTERNATIONAL LIMITED,1747,HKD
1748,XIN YUAN ENTERPRISES GROUP L,1748,HKD
1749,SHANSHAN BRAND MANAGEMENT -H,1749,HKD
175,GEELY AUTOMOBILE HOLDINGS LT,175,HKD
1750,REM GROUP HOLDINGS LTD,1750,HKD
1751,KINGLAND GROUP HOLDINGS LTD,1751,HKD
1752,TOP EDUCATION GROUP LTD,1752,HKD
1753,DUIBA GROUP LTD,1753,HKD
1755,S-ENJOY SERVICE GROUP CO LTD,1755,HKD
1757,AFFLUENT FOUNDATION HOLDINGS,1757,HKD
1758,BOJUN EDUCATION CO LTD,1758,HKD
1759,SINO GAS HOLDINGS GROUP LTD,1759,HKD
176,SUPERACTIVE GROUP CO LTD,176,HKD
1760,INTRON TECHNOLOGY HOLDINGS L,1760,HKD
1761,BABYTREE GROUP,1761,HKD
1762,WANKA ONLINE INC,1762,HKD
1763,CHINA ISOTOPE &amp; RADIATION CO,1763,HKD
1765,HOPE EDUCATION GROUP CO LTD,1765,HKD
1766,CRRC CORP LTD - H,1766,HKD
1769,SCHOLAR EDUCATION GROUP,1769,HKD
177,JIANGSU EXPRESS CO LTD-H,177,HKD
1771,SUNFONDA GROUP HOLDINGS LTD,1771,HKD
1772,GANFENG LITHIUM CO LTD-H,1772,HKD
1773,TIANLI EDUCATION INTERNATION,1773,HKD
1775,BEXCELLENT GROUP HOLDINGS LT,1775,HKD
1776,GF SECURITIES CO LTD-H,1776,HKD
1777,FANTASIA HOLDINGS GROUP CO,1777,HKD
1778,COLOUR LIFE SERVICES GROUP,1778,HKD
178,SA SA INTERNATIONAL HLDGS,178,HKD
1780,B &amp; D STRATEGIC HOLDINGS LTD,1780,HKD
1781,SUN CHEONG CREATIVE DEVELOPM,1781,HKD
1782,VIXTEL TECHNOLOGIES HOLDINGS,1782,HKD
1783,GOLDEN PONDER HOLDINGS LTD,1783,HKD
1785,CHENGDU EXPRESSWAY CO LTD-H,1785,HKD
1786,CRCC HIGH-TECH EQUIPMENT C-H,1786,HKD
1787,SHANDONG GOLD MINING CO LT-H,1787,HKD
1788,GUOTAI JUNAN INTERNATIONAL,1788,HKD
1789,AK MEDICAL HOLDINGS LTD,1789,HKD
179,JOHNSON ELECTRIC HOLDINGS,179,HKD
1790,TIL ENVIRO LTD,1790,HKD
1793,WECON HOLDINGS LIMITED,1793,HKD
1796,YIELD GO HOLDINGS LTD,1796,HKD
1797,KOOLEARN TECHNOLOGY HOLDING,1797,HKD
1798,CHINA DATANG CORP RENEWABL-H,1798,HKD
1799,XINTE ENERGY CO LTD-H,1799,HKD
18,ORIENTAL PRESS GROUP LTD,18,HKD
180,KADER HOLDINGS CO LTD,180,HKD
1800,CHINA COMMUNICATIONS CONST-H,1800,HKD
1801,INNOVENT BIOLOGICS INC,1801,HKD
1803,BEIJING SPORTS AND ENTERTAIN,1803,HKD
1806,HUIFU PAYMENT LTD,1806,HKD
1808,ENTERPRISE DEVELOPMENT HOLDI,1808,HKD
1809,PRINX CHENGSHAN CAYMAN HOLDI,1809,HKD
181,FUJIAN HOLDINGS LTD,181,HKD
1810,XIAOMI CORP-CLASS B,1810,HKD
1811,CGN NEW ENERGY HOLDINGS CO L,1811,HKD
1812,SHANDONG CHENMING PAPER - H,1812,HKD
1813,KWG GROUP HOLDINGS LTD,1813,HKD
1815,CSMALL GROUP LTD,1815,HKD
1816,CGN POWER CO LTD-H,1816,HKD
1817,MULSANNE GROUP HOLDING LTD,1817,HKD
1818,ZHAOJIN MINING INDUSTRY - H,1818,HKD
1819,FUGUINIAO CO LTD-H,1819,HKD
182,CONCORD NEW ENERGY GROUP LTD,182,HKD
1820,PACIFIC MILLENNIUM PACKAGING,1820,HKD
1821,ESR CAYMAN LTD,1821,HKD
1822,HONGDA FINANCIAL HOLDING LTD,1822,HKD
1823,HUAYU EXPRESSWAY GROUP LTD,1823,HKD
1825,STERLING GROUP HOLDINGS LTD,1825,HKD
1826,DAFY HOLDINGS LTD,1826,HKD
1827,MIRICOR ENTERPRISES HOLDINGS,1827,HKD
1828,DAH CHONG HONG,1828,HKD
1829,CHINA MACHINERY ENGINEERIN-H,1829,HKD
183,RICHFIELD GROUP HOLDINGS LTD,183,HKD
1830,PERFECT SHAPE BEAUTY TECHNOL,1830,HKD
1831,SHIFANG HOLDING LTD,1831,HKD
1832,SAI LEISURE GROUP CO LTD,1832,HKD
1833,PING AN HEALTHCARE AND TECHN,1833,HKD
1835,SHANGHAI REALWAY CAPITAL A-H,1835,HKD
1836,STELLA INTERNATIONAL,1836,HKD
1837,NATURAL FOOD INTERNATIONAL H,1837,HKD
1838,CHINA PROPERTIES GROUP,1838,HKD
1839,CIMC VEHICLES GROUP CO LTD-H,1839,HKD
184,KECK SENG INVESTMENTS,184,HKD
1841,A.PLUS GROUP HOLDINGS LTD,1841,HKD
1842,GROWN UP GROUP INVESTMENTS H,1842,HKD
1843,SNACK EMPIRE HOLDINGS LTD,1843,HKD
1845,WEIGANG ENVIRONMENTAL TECHNO,1845,HKD
1846,EUROEYES INTERNATIONAL EYE C,1846,HKD
1847,YCIH GREEN HIGH-PERFORMANC-H,1847,HKD
1848,CHINA AIRCRAFT LEASING GROUP,1848,HKD
1849,AM GROUP HOLDINGS LIMITED,1849,HKD
185,ZENSUN ENTERPRISES LTD,185,HKD
1850,WINDMILL GROUP LTD,1850,HKD
1851,CHINA GINGKO EDUCATION GROUP,1851,HKD
1853,JILIN PROVINCE CHUNCHENG HEA,1853,HKD
1854,GOAL FORWARD HOLDINGS LTD,1854,HKD
1856,ERNEST BOREL HOLDINGS LTD,1856,HKD
1857,CHINA EVERBRIGHT WATER LTD,1857,HKD
1858,BEIJING CHUNLIZHENGDA MEDI-H,1858,HKD
186,NIMBLE HOLDINGS CO LTD,186,HKD
1860,MOBVISTA INC,1860,HKD
1861,PRECIOUS DRAGON TECHNOLOGY H,1861,HKD
1862,JINGRUI HOLDINGS LTD,1862,HKD
1863,CHINA LONGEVITY GROUP CO LTD,1863,HKD
1865,PIPELINE ENGINEERING HOLDING,1865,HKD
1866,CHINA XLX FERTILISER LTD,1866,HKD
1867,LKS HOLDING GROUP LTD,1867,HKD
1868,NEO-NEON HOLDINGS LTD,1868,HKD
1869,LI BAO GE GROUP LTD,1869,HKD
187,BEIJING JINGCHENG MACHINER-H,187,HKD
1870,ACME INTERNATIONAL HOLDINGS,1870,HKD
1871,CHINA ORIENTED INTERNATIONAL,1871,HKD
1872,GUAN CHAO HOLDINGS LTD,1872,HKD
1873,VIVA BIOTECH HOLDINGS,1873,HKD
1875,TOT BIOPHARM INTERNATIONAL C,1875,HKD
1876,BUDWEISER BREWING CO APAC LT,1876,HKD
1877,SHANGHAI JUNSHI BIOSCIENCE-H,1877,HKD
1878,SOUTHGOBI RESOURCES LTD,1878,HKD
188,SUNWAH KINGSWAY CAPITAL HOLD,188,HKD
1881,REGAL REAL ESTATE INVESTMENT,1881,HKD
1882,HAITIAN INTERNATIONAL HLDGS,1882,HKD
1883,CITIC TELECOM INTERNATIONAL,1883,HKD
1884,EPRINT GROUP LTD,1884,HKD
1885,CHINA WOOD OPTIMIZATION HOLD,1885,HKD
1886,CHINA HUIYUAN JUICE GROUP,1886,HKD
1888,KINGBOARD LAMINATES HLDG LTD,1888,HKD
1889,SANAI HEALTH INDUSTRY GROUP,1889,HKD
189,DONGYUE GROUP,189,HKD
1890,CHINA KEPEI EDUCATION GROUP,1890,HKD
1891,HENG HUP HOLDINGS LTD,1891,HKD
1894,HANG YICK HOLDINGS CO LTD,1894,HKD
1895,XINYUAN PROPERTY MANAGEMENT,1895,HKD
1896,MAOYAN ENTERTAINMENT,1896,HKD
1897,MILLION HOPE INDUSTRIES HOLD,1897,HKD
1898,CHINA COAL ENERGY CO - H,1898,HKD
1899,XINGDA INT'L HOLDINGS,1899,HKD
19,SWIRE PACIFIC LTD - CL A,19,HKD
190,HKC HOLDINGS LTD,190,HKD
1900,CHINA ITS HOLDINGS CO LTD,1900,HKD
1901,FEIYANG INTERNATIONAL HOLD,1901,HKD
1902,YINCHENG INTERNATIONAL HOLDI,1902,HKD
1903,JBB BUILDERS INTERNATIONAL L,1903,HKD
1905,HAITONG UNITRUST INTERNATI-H,1905,HKD
1906,BONNY INTERNATIONAL HOLDING,1906,HKD
1907,CHINA RISUN GROUP LTD-H,1907,HKD
1908,C&amp;D INTERNATIONAL INVESTMENT,1908,HKD
1909,FIRE ROCK HOLDINGS LTD,1909,HKD
191,LAI SUN GARMENT (INTL),191,HKD
1910,SAMSONITE INTERNATIONAL SA,1910,HKD
1911,CHINA RENAISSANCE HOLDINGS L,1911,HKD
1912,CONTEL TECHNOLOGY CO LTD,1912,HKD
1913,PRADA S.P.A.,1913,HKD
1915,YANGZHOU GUANGLING DISTRIC-H,1915,HKD
1916,JIANGXI BANK CO LTD-H,1916,HKD
1917,DOUMOB,1917,HKD
1918,SUNAC CHINA HOLDINGS LTD,1918,HKD
1919,COSCO SHIPPING HOLDINGS CO-H,1919,HKD
1920,HANDS FORM HOLDINGS LTD,1920,HKD
1921,DALIPAL HOLDINGS LIMITED,1921,HKD
1922,"YINCHENG LIFE SERVICE CO., LTD.",1922,HKD
1928,SANDS CHINA LTD,1928,HKD
1929,CHOW TAI FOOK JEWELLERY GROU,1929,HKD
193,CAPITAL ESTATE LTD,193,HKD
1930,SHINELONG AUTOMOTIVE LIGHTWE,1930,HKD
1931,IVD MEDICAL HOLDING LIMITED,1931,HKD
1932,CPM GROUP LTD/HK,1932,HKD
1933,ONEFORCE HOLDINGS LTD,1933,HKD
1935,JH EDUCATIONAL TECHNOLOGY IN,1935,HKD
1938,CHU KONG PETROLEUM &amp; NATURAL,1938,HKD
1939,TOKYO CHUO AUCTION HOLDINGS,1939,HKD
194,LIU CHONG HING INVESTMENT,194,HKD
1943,SILVER TIDE HOLDINGS LTD,1943,HKD
1949,PLATT NERA INTERNATIONAL LTD,1949,HKD
195,GREENTECH TECHNOLOGY INTERNA,195,HKD
1951,JINXIN FERTILITY GROUP LIMITED,1951,HKD
1955,HONG KONG JOHNSON HOLDINGS C,1955,HKD
1958,BAIC MOTOR CORP LTD-H,1958,HKD
1959,CENTENARY UNITED HOLDINGS LT,1959,HKD
196,HONGHUA GROUP,196,HKD
1960,TBK &amp; SONS HOLDINGS LIMITED,1960,HKD
1962,EVERGREEN PRODUCTS GROUP LTD,1962,HKD
1963,BANK OF CHONGQING CO LTD-H,1963,HKD
1966,CHINA SCE GROUP HOLDINGS LTD,1966,HKD
1967,CONFIDENCE INTELLIGENCE HOLD,1967,HKD
1968,HINGTEX HOLDINGS LTD,1968,HKD
1969,CHINA CHUNLAI EDUCATION GROU,1969,HKD
197,HENG TAI CONSUMABLES GROUP,197,HKD
1970,IMAX CHINA HOLDING INC,1970,HKD
1972,SWIRE PROPERTIES LTD,1972,HKD
1975,SUN HING PRINTING HOLDINGS,1975,HKD
1977,ANALOGUE HOLDINGS LIMITED,1977,HKD
1978,LH GROUP LTD,1978,HKD
1979,TEN PAO GROUP HOLDINGS LTD,1979,HKD
198,SMI HOLDINGS GROUP LTD,198,HKD
1980,TIAN GE INTERACTIVE HOLDINGS,1980,HKD
1982,NAMESON HOLDINGS LTD,1982,HKD
1983,LUZHOU BANK CO LTD-H,1983,HKD
1985,MICROWARE GROUP LTD,1985,HKD
1986,TSAKER CHEMICAL GROUP LTD,1986,HKD
1987,BENG SOON MACHINERY HOLDINGS,1987,HKD
1988,CHINA MINSHENG BANKING COR-H,1988,HKD
1989,PINE CARE GROUP LTD,1989,HKD
199,ITC PROPERTIES GROUP LTD,199,HKD
1990,XINGHUA PORT HOLDINGS LTD,1990,HKD
1991,TA YANG GROUP HOLDINGS LTD,1991,HKD
1992,FOSUN TOURISM GROUP,1992,HKD
1993,ASIARAY MEDIA GROUP LTD,1993,HKD
1995,EVER SUNSHINE LIFESTYLE SERV,1995,HKD
1996,REDSUN PROPERTIES GROUP LTD,1996,HKD
1997,WHARF REAL ESTATE INVESTMENT,1997,HKD
1998,FLYKE INTERNATIONAL HOLDINGS,1998,HKD
1999,MAN WAH HOLDINGS LTD,1999,HKD
2,CLP HOLDINGS LTD,2,HKD
20,WHEELOCK &amp; CO LTD,20,HKD
200,MELCO INTERNATIONAL DEVELOP.,200,HKD
2000,SIM TECHNOLOGY GROUP LTD,2000,HKD
2001,CHINA NEW HIGHER EDUCATION G,2001,HKD
2002,CHINA SUNSHINE PAPER HLDGS,2002,HKD
2003,VCREDIT HOLDINGS LTD,2003,HKD
2005,SSY GROUP LTD,2005,HKD
2006,SHANGHAI JIN JIANG CAPITAL-H,2006,HKD
2007,COUNTRY GARDEN HOLDINGS CO,2007,HKD
2008,PHOENIX MEDIA INVESTMENT HOL,2008,HKD
2009,BBMG CORPORATION - H,2009,HKD
201,MAGNIFICENT HOTEL INVESTMENT,201,HKD
2010,REAL NUTRICEUTICAL GROUP LTD,2010,HKD
2011,KEE HOLDINGS CO LTD,2011,HKD
2012,SUNSHINE OILSANDS LTD,2012,HKD
2013,WEIMOB INC,2013,HKD
2014,OZNER WATER INTERNATIONAL HO,2014,HKD
2016,CHINA ZHESHANG BANK CO LTD-H,2016,HKD
2017,CHANHIGH HOLDINGS LTD,2017,HKD
2018,AAC TECHNOLOGIES HOLDINGS IN,2018,HKD
2019,DEXIN CHINA HOLDINGS CO LTD,2019,HKD
202,EVERCHINA INTL HOLDINGS CO L,202,HKD
2020,ANTA SPORTS PRODUCTS LTD,2020,HKD
2022,DIGITAL HOLLYWOOD INTERACTIV,2022,HKD
2023,CHINA LUDAO TECHNOLOGY CO LT,2023,HKD
2025,RUIFENG POWER GROUP CO LTD,2025,HKD
2028,JOLIMARK HOLDINGS LIMITED,2028,HKD
2030,CABBEEN FASHION LTD,2030,HKD
2031,AUSUPREME INTERNATIONAL HOLD,2031,HKD
2033,TIME WATCH INVESTMENTS LTD,2033,HKD
2038,FIH MOBILE LTD,2038,HKD
2039,CHINA INTERNATIONAL MARINE-H,2039,HKD
204,CHINA INVESTMENT DEVELOPMENT,204,HKD
2048,E-HOUSE CHINA ENTERPRISE HOL,2048,HKD
205,SEEC MEDIA GROUP LTD,205,HKD
2051,51 CREDIT CARD INC,2051,HKD
206,CMIC OCEAN EN-TECH HOLDING C,206,HKD
2060,PUJIANG INTERNATIONAL GROUP,2060,HKD
2066,SHENGJING BANK CO LTD-H,2066,HKD
2068,CHINA ALUMINUM INTERNATION-H,2068,HKD
207,JOY CITY PROPERTY LTD,207,HKD
2078,PANASIALUM HOLDINGS CO LTD,2078,HKD
208,POLYTEC ASSET HOLDINGS LTD,208,HKD
2080,AUX INTERNATIONAL HOLDING LT,2080,HKD
2083,NATURE HOME HOLDING COMPANY,2083,HKD
2086,HNA TECHNOLOGY INVESTMENTS H,2086,HKD
2088,XIWANG PROPERTY HOLDINGS CO,2088,HKD
209,WINSHINE SCIENCE CO LTD,209,HKD
2098,ZALL SMART COMMERCE GROUP LT,2098,HKD
2099,CHINA GOLD INTERNATIONAL RES,2099,HKD
21,GREAT CHINA PROPERTIES HOLDI,21,HKD
210,DAPHNE INTERNATIONAL HOLDING,210,HKD
2100,BAIOO FAMILY INTERACTIVE LTD,2100,HKD
2103,SINIC HOLDINGS GROUP CO-H,2103,HKD
211,STYLAND HOLDINGS LTD.,211,HKD
2111,BEST PACIFIC INTERNATIONAL H,2111,HKD
2112,CAA RESOURCES LTD,2112,HKD
2113,CENTURY GROUP INTERNATIONAL HO,2113,HKD
2116,JIANGSU INNOVATIVE ECOLOGICA,2116,HKD
2118,TIAN SHAN DEVELOPMENT HOLD,2118,HKD
2119,TSIT WING INTERNATIONAL HOLD,2119,HKD
212,NANYANG HOLDINGS,212,HKD
2120,WENZHOU KANGNING HOSPITAL -H,2120,HKD
2121,CHINA FIRST CHEMICAL HOLDING,2121,HKD
2122,KIDSLAND INTERNATIONAL HOLDI,2122,HKD
2123,GOLDEN SHIELD HOLDINGS IND,2123,HKD
2128,CHINA LESSO GROUP HOLDINGS L,2128,HKD
213,NATIONAL ELECTRONICS HLDGS,213,HKD
2133,GREENWAY MINING GROUP LTD,2133,HKD
2136,LIFESTYLE CHINA GROUP LTD,2136,HKD
2138,UNION MEDICAL HEALTHCARE LTD,2138,HKD
2139,BANK OF GANSU CO LTD-H,2139,HKD
214,ASIA ORIENT HOLDINGS LTD,214,HKD
215,HUTCHISON TELECOMM HONG KONG,215,HKD
216,CHINNEY INVESTMENT,216,HKD
2163,CHANGSHA BROAD HOMES INDUS-H,2163,HKD
2166,SMART-CORE HOLDINGS LTD,2166,HKD
2168,KAISA PROSPERITY HOLDINGS LT,2168,HKD
217,CHINA CHENGTONG DEVELOPMENT,217,HKD
2178,PETRO-KING OILFIELD SVCS LTD,2178,HKD
218,SHENWAN HONGYUAN HK LTD,218,HKD
2180,MANPOWERGROUP GREATER CHINA,2180,HKD
2181,MABPHARM LTD,2181,HKD
2182,TIAN CHANG GROUP HOLDINGS,2182,HKD
2183,SANSHENG HOLDINGS GROUP CO L,2183,HKD
2186,LUYE PHARMA GROUP LTD,2186,HKD
2188,CHINA TITANS ENERGY TECHNOLO,2188,HKD
2189,KATO HONG KONG HOLDINGS LTD,2189,HKD
219,SHUN HO PROPERTY INVESTMENTS,219,HKD
2193,MAN KING HOLDINGS LTD,2193,HKD
2196,SHANGHAI FOSUN PHARMACEUTI-H,2196,HKD
2198,CHINA SANJIANG FINE CHEMICAL,2198,HKD
2199,REGINA MIRACLE INTERNATIONAL,2199,HKD
22,MEXAN LTD,22,HKD
220,UNI-PRESIDENT CHINA HOLDINGS,220,HKD
2200,HOSA INTERNATIONAL LTD,2200,HKD
2202,CHINA VANKE CO LTD-H,2202,HKD
2208,XINJIANG GOLDWIND SCI&amp;TEC-H,2208,HKD
221,EASY ONE FINANCIAL GROUP LTD,221,HKD
2211,UNIVERSAL HEALTH INTERNATION,2211,HKD
2212,FUTURE BRIGHT MINING HOLDING,2212,HKD
2213,YI HUA HOLDINGS LTD,2213,HKD
2218,YANTAI NORTH ANDRE JUICE-H,2218,HKD
222,MIN XIN HOLDINGS LTD,222,HKD
2221,NEW CONCEPTS HOLDINGS LTD,2221,HKD
2222,NVC LIGHTING HOLDINGS LTD,2222,HKD
2223,CASABLANCA GROUP LTD,2223,HKD
2225,JINHAI INTERNATIONAL GROUP H,2225,HKD
2226,HONWORLD GROUP LTD,2226,HKD
2227,SOLIS HOLDINGS LTD,2227,HKD
2228,CECEP COSTIN NEW MATERIALS,2228,HKD
223,ELIFE HOLDINGS LTD,223,HKD
2230,MEDIALINK GROUP LIMITED,2230,HKD
2232,CRYSTAL INTERNATIONAL GROUP,2232,HKD
2233,WEST CHINA CEMENT LTD,2233,HKD
2236,WISON ENGINEERING SERVICES C,2236,HKD
2238,GUANGZHOU AUTOMOBILE GROUP-H,2238,HKD
2239,SMIT HOLDINGS LTD,2239,HKD
224,PIONEER GLOBAL GROUP LIMITED,224,HKD
225,POKFULAM DEVELOPMENT COMPANY,225,HKD
2255,HAICHANG OCEAN PARK HOLDINGS,2255,HKD
2258,WATTS INTERNATIONAL MARITIME,2258,HKD
226,LIPPO LIMITED,226,HKD
2262,STEVE LEUNG DESIGN GROUP LTD,2262,HKD
2266,LAI SI ENTERPRISE HOLDING LT,2266,HKD
2268,YOUYUAN INTERNATIONAL HOLDIN,2268,HKD
2269,WUXI BIOLOGICS CAYMAN INC,2269,HKD
227,FIRST SHANGHAI INVESTMENTS,227,HKD
2277,HUARONG INVESTMENT STOCK COR,2277,HKD
2278,HAILAN HOLDINGS LTD,2278,HKD
228,CHINA ENERGY DEVELOPMENT HOL,228,HKD
2280,HC GROUP INC,2280,HKD
2281,LUZHOU XINGLU WATER GROUP -H,2281,HKD
2282,MGM CHINA HOLDINGS LTD,2282,HKD
2283,TK GROUP HOLDINGS LTD,2283,HKD
2286,CHEN XING DEVELOPMENT HOLDIN,2286,HKD
2288,RYKADAN CAPITAL LIMITED,2288,HKD
2289,CHARMACY PHARMACEUTICAL CO-H,2289,HKD
229,RAYMOND INDUSTRIAL LTD,229,HKD
2292,THING ON ENTERPRISE LTD,2292,HKD
2293,BAMBOOS HEALTH CARE HOLDING,2293,HKD
